subject_id,time_elapsed,gender,age,understood,pass_attention,comments
55a430ddfdf99b02ff6caf22,393388,male,39,yes,True,            
55a5f1e8fdf99b28b5340d01,534975,male,40,yes,True,            None.
55b6a2e5fdf99b350d57360e,835177,female,42,yes,True,            
570fa0905edc8f000fe73c4a,354761,male,25,yes,True,"None at this time, thanks :)"
57445a313fdc690010095688,529145,male,27,yes,True,        Nope! Thank you :)    
578bcb2c09fb91000133750e,495795,female,39,yes,True,            
5a08c9a7f2e3460001edb063,1838130,female,26,yes,True,            
5a2170527413810001521c19,544571,female,71,yes,True,            none that I can think of
5b6194251f52240001679001,640184,male,33,yes,True,            
5b824fb6cc06660001a302d4,993004,female,52,yes,True,            
5bef64b373e44f0001092811,537042,female,30,yes,True,            
5bef830d1e78580001dc03f6,1274860,female,40,yes,True,            
5c1bc0ab84ff14000184c2ce,1928859,male,38,yes,True,            
5c52016a3146f80001d47b26,514192,female,29,yes,True,"            was fine, thanks"
5c92cda483617d0010bef1b8,581776,male,32,yes,True,            
5d422e095a696a0019afa849,468336,female,48,yes,True,            
5d548912e1c7130018e019dc,532764,male,39,yes,True,            
5d7fdfd7d8e176001983ffa2,663046,male,42,yes,True,            
5dd0749782569a156ed4f658,380635,male,29,yes,True,            
5e21e741f814784d3180f004,539182,female,43,yes,True,            none
5e4465013f75e52fc82f7096,408567,male,45,yes,True,            
5e56a66121583601d3c3526a,2310339,female,27,yes,True,            
5e701badffc1a95eacebdf6f,251922,male,21,yes,True,            
5e8035b69bebe57112d963fe,290484,female,23,yes,True,            
5ecbecaf5d5a2e797beced09,1702413,male,24,yes,True,            
5f078308b1ceae026b948a49,794906,male,64,yes,True,"            Very interesting
GL with your research! ☺️"
5f2c760dfff10e03206a686b,1425924,female,22,yes,True,            No
5f481e6faaf9582bdcd9697b,920628,female,33,yes,True,"            None, thank you!"
5f4e21b1d8bdcab16ac4481a,841235,male,30,yes,True,I think too many of the questions were blatantly equal among the two people at least with the information given
5f68dfc4f0b95a06e45d2fad,884646,female,35,yes,True,The study is really interesting. 
60374cfab40de65a4937b07b,1784836,male,29,yes,True,            
609f124eb9ff1c60948609b9,373932,male,56,yes,True,            
60e7739644eb45bfddedf039,1393787,male,34,yes,True,            
61015eeeac2c6fae4f3696c6,2026392,female,51,yes,True,            
6110af22d84e8b4c36b2f254,1380568,female,32,yes,True,            
6110e48623d76c1abbb54e79,396406,female,21,yes,True,            
611145d764f3f83ee48ae655,410770,female,26,yes,True,            none
61286af4797d61e693470f05,855612,female,23,yes,True,            
6137da4ec348d1070e20fd85,474726,male,31,yes,True,            
6153226d04ed5dce3aaa9703,708782,nonconforming,25,yes,True,            
616202f3ca5b3ab47923ee80,553570,female,23,yes,True,            
61bb388340db417c1a138c85,451453,female,37,yes,True,            
627e76cbf7254a15bf0f09b8,503203,female,22,yes,False,            
6298fbc8e35ae6800ccb3128,887511,female,29,yes,True,            
62b9bb8ff321bf7b3427a075,560818,male,26,yes,True,None
62c31e3d37522ffaa26aadc2,608642,female,40,yes,True,            
62daa52d86e66e5feaf3bc15,473573,female,39,yes,True,            
62fd7c550a4c54818fff590b,547463,male,19,yes,True,            
634892ac974bb0349fffc8f8,749383,male,32,yes,True,could see both sides of the different power dynamic in the scenarios 
636160d36f12aeaa8dc8d888,683277,male,27,yes,True,            
63921bd53086fdb357c447d1,1134304,female,59,yes,True,            
63972c71f83340241c366b6a,1040455,male,34,yes,True,         None   
63b6c76ff03d438cd09b8c56,878967,female,24,yes,True,            
63c25e4d8faec4d0ce9b0971,1086872,male,49,yes,True,            
63c6d6d5e132610bf009230d,717954,male,30,yes,True,            
63d3fadce8d1c8d393740c2b,341951,male,31,yes,True,            
63d7aa4a4f19508a5401cc2a,622756,male,23,yes,True,            
63dd8b378e3bb14acc8c53d2,478811,male,32,yes,True,            
63e403e848165e69c62a729a,551588,female,55,yes,True,            
